Astrocyte	Endothelial	Glycolytic RG	Hindbrain RG	Layer VI Occipital	Low quality	Microglia	Mixed	Newborn Low-Quality	oRG	Outlier	Pan-neuronal	Pan-radial glia	SST-MGE1	Unknown	Upper Layer	V1 Neurons
LDLRAD3	131.067901290887	202.47308972524	126.097943184494	251.37530407696	221.066065525806	135.759487441186	119.537496491271	139.241672964861	118.683879056226	193.470344516234	12.4827586206897	516.660196668721	341.913113945442	240.685755474264	270.929598684684	135.952328193608	145.313264141287
COMMD9	235.081383572376	Inf	604.216987855479	349.301440440622	363.675979438703	348.027603103211	98.1261814826197	527.241672964861	441.263941949307	543.288526334416	17.017094017094	550.033261684201	Inf	655.477422140931	557.209113287728	363.697373196209	194.208369039064
TRAF6	102.932239930249	207.837145054814	98.4055610284911	253.659993072175	146.644729323818	115.652604774813	53.3964708263034	96.090605642347	138.504039275214	114.434784865394	0	167.435405719385	341.913113945442	144.96460162811	248.194702023317	111.24980969092	112.274303102326
C11orf74	271.620931593918	Inf	483.074130712621	390.966213167869	536.687458910746	482.956174531782	220.037496467329	626.704891355666	566.070545722892	442.919156965046	61.2615384615385	Inf	Inf	418.453612617121	485.779293107908	411.167961450625	160.731446160829
LRRC4C	131.884820482807	275.363199615349	274.224506652471	250.226205271238	190.438932043597	125.227606906874	33.9272818795515	161.98438354904	152.838838405819	331.104002524892	0	420.114144037142	437.455815470496	Inf	298.064797925699	318.858087481908	175.109967991279
API5	309.504264927251	372.24257024472	387.874725950717	300.779480981214	475.125576093103	264.09903167464	280.165701595534	233.265497416272	457.381356533703	485.868612914502	30.1666666666667	414.607565089774	635.159504403696	451.272293935803	559.43284157449	433.990977847357	225.392315524686
TTC17	182.323312546299	641.913024790175	241.630853401697	213.373832981667	199.427743801958	206.047603103211	183.286441615009	149.781107347911	236.472984747282	189.426226548138	45.7701149425287	347.846286894285	549.614638999908	371.048850712359	393.356483523127	181.461799327209	180.750493580539
HSD17B12	681.674853162545	Inf	545.669949527952	466.905607107263	404.238479318909	305.384745960354	369.344612572198	347.530748053485	310.737212389559	311.975792252031	0	Inf	Inf	451.272299804893	Inf	386.779269747918	236.798112626136
ALKBH3	131.541684552987	256.138503259074	163.981922920484	373.169974923355	187.120832260097	309.087603103211	67.5695477493803	310.304891355666	362.215707013215	153.600590617825	0	252.949670352931	280.663233079341	201.389730966745	260.355315790658	239.322373196194	119.606459309503
EXT2	133.941301964288	249.363199615349	179.559844998336	198.780607107346	171.157398237828	148.241888817541	49.6646160679408	128.822435216503	157.370545723424	229.693288239178	0	335.500013602359	241.467580355628	144.968035447653	223.056950198882	164.663418857591	144.285292113315
CD82	477.458502215387	524.229072321324	338.827377465868	456.049751251421	128.25459453236	202.051412627021	12.9248027419557	308.423938974713	119.237212392909	402.13984527926	0	220.066730244039	Inf	144.968035447653	433.951144512318	150.155706529527	86.0468153888593
TSPAN18	134.673961897124	316.706539202591	190.337866976358	176.979859636812	257.206564430664	212.236905428792	77.4045109518012	155.656743208464	240.320545722892	225.111655586116	0	359.155810703809	453.228684618155	108.96301386743	391.943066176944	251.708736832558	75.9314459598876
TP53I11	109.829264927251	608.429438931589	537.24555928405	190.602576804266	526.80097931891	241.052603103212	80.4542496000477	151.815194636157	312.75644390926	324.655193001082	0	626.939144037142	652.487188019516	390.010755474264	291.59043983016	282.414209930888	125.026182801575
SYT13	53.4379046690866	162.194808334371	212.354861609631	109.405634824184	238.164405244836	166.527603103211	176.460260694972	165.229133779908	199.991598354471	162.262885386448	0	677.223680119616	153.232511818811	257.277422140931	124.807339636851	170.103623196194	233.417160245183
RP11-430H10.1	105.730580716835	249.234994487144	186.817973077154	214.738940440596	229.309907890339	190.295044963676	41.6446115081868	113.372267242205	96.3342819905017	148.651098629201	0	192.087632302136	424.516173526762	129.814831017057	214.850186919979	156.405706529527	105.914056844058
SLC35C1	71.4807454412673	215.343067403811	101.245559307103	128.405695331424	147.037465241631	89.7454818967283	10.1848103208072	98.8982246950686	133.360019407103	102.175257735953	0	227.83438213238	168.697879843417	213.032977696486	173.930089779619	193.757175489198	88.3478206502592
CRY2	94.5789756456031	213.851661153811	149.612201939181	130.450101266793	128.602117188313	120.66649199211	51.7041777987314	235.606309795382	131.116987115731	144.387988700007	0	178.858194893111	229.160857487303	172.811137601744	183.244080990867	122.982171223681	121.592984423395
MAPK8IP1	199.395441397839	320.71647596863	163.981922920414	225.634002168991	132.094208004042	140.194269769892	71.9593015594043	98.9395347169543	123.425809305905	423.962768758658	0	351.239144037142	348.575238333981	124.571351514135	308.315873194488	202.42793052806	132.464779294507
PEX16	163.516764927251	320.716476057079	209.80647882428	190.687607269911	211.038492708147	170.058853103211	36.3278196374041	152.133706717414	308.51172219348	178.982515405454	0	571.855423106909	518.459410241738	201.389702842685	579.020194182143	301.112913736735	181.381445959469
PHF21A	94.5520910143488	142.454530198336	225.135355202417	423.579849531505	169.994576880153	98.4961555477737	48.3744148615018	139.213282799011	151.153928408156	141.806070194065	58.5588235294118	444.739144037142	467.570521352849	129.12110030185	387.761706527822	154.098433758028	102.268317059907
CREB3L1	58.7144338186012	76.7021097857646	64.395572680655	182.738940440596	73.047468082975	62.0280679330987	0	73.4105729128654	86.0276885800347	115.746859667749	0	158.350255148486	115.653854686183	0	132.322013545366	110.572373196194	86.0468153623102
DGKZ	74.8442224055443	165.980092526372	236.074130712621	123.843656564568	107.460701603063	163.303465172177	62.508011330229	116.03209477404	191.126101278448	165.548465172336	0	261.624858322856	359.053531061587	108.928402556761	175.649234370626	170.44973168676	285.866740077116
MDK	Inf	Inf	Inf	Inf	Inf	Inf	523.132734562969	Inf	Inf	Inf	39.2960526315789	Inf	Inf	Inf	Inf	Inf	Inf
AMBRA1	22.661478221568	87.5816360604407	109.943181041927	127.141742730327	124.938479318965	132.741888817497	40.5732107530433	70.4596532826412	103.820545725697	237.969685754706	0	239.764144037142	236.443897976226	124.544088972867	167.078836157451	141.897770021591	74.7992892275162
HARBI1	66.5873818104038	100.927617086874	124.9202130876	228.572273773929	262.374262066513	127.313317388925	15.8968715874685	113.372281136252	100.610594546404	134.246859667749	0	415.882001179999	197.591675675678	172.810755474264	275.114629413394	124.441701504779	97.1314613069779
ATG13	101.554264927251	201.276131112117	160.886649921678	190.602645495194	129.897884441608	129.132015490305	36.3340793644069	144.31142623436	155.713402865749	137.929555330165	16.1214574898785	195.150102941256	422.161430443758	139.292236955843	251.753215277536	195.593878572538	97.131453632632
ARHGAP1	108.118288672304	203.901661153811	164.736468374959	180.352576804232	168.990581364515	151.979216006456	47.8990545355132	126.314703063138	89.8578675852998	154.764716811853	0	252.949672230522	230.174951732596	164.941926363047	245.894147004012	112.796732786504	160.731445959469
ZNF408	122.843153816193	238.45769563657	329.722482360973	109.470606952674	241.26347931891	159.498278614273	33.5542211705496	147.544474689164	105.923509375376	144.387995012657	0	390.079144037142	375.313764596092	181.429803093312	242.74153457015	197.822376907424	68.9163128747131
CKAP5	253.007405699035	369.466017589455	289.39555928405	303.602576804232	261.616859549061	146.623228887131	182.815274245107	134.428716485884	184.700980505501	237.969685754706	9.5035799522673	312.408660746848	678.744863458112	410.968650211106	308.315873194489	268.922738159698	357.753397178981
LRP4-AS1	42.586661054856	80.6816695386554	138.127040765531	96.0008452112085	75.1639257229218	80.9176038189696	71.9082447666488	129.950724689002	75.7580457228918	98.8760827587951	0	223.500013602359	266.715258194954	181.429803093312	100.544747311881	98.3323732208804	80.6608616872214
LRP4	104.974873269645	191.51569624153	119.376351323979	144.005069472854	163.014341387876	63.6997370402265	122.329163133996	79.9782246890093	160.541133958188	170.499218158315	0	168.770394037142	309.341233393635	2.79023257497984	301.407539861155	109.742025663825	47.8784697689926
C11orf49	390.904264927251	571.641526018676	244.872225950717	Inf	388.571812657336	352.527603103211	195.893352323185	283.375067245242	278.820545722892	512.894586940476	0	529.077853714561	Inf	338.071625039481	636.871522912002	290.223540100686	245.358112626136
ARFGAP2	182.337598261423	377.901661153811	260.045559432148	375.238940440597	358.238479318909	220.327603103212	131.933520932161	224.92769837321	268.707173629869	248.083398129287	33.1833333333333	302.051644050831	594.485356517684	283.176609132801	551.326657508214	338.763876975039	128.45202383928
PACSIN3	104.251883981915	261.535807495274	149.537225950718	157.072273773929	128.238479318909	136.933853103211	39.0618723830542	119.423938974713	122.138727541087	251.758223304113	0	146.953430511931	289.450521352849	181.429983709204	298.064797925671	70.6937560804181	90.8122970232986
DDB2	268.292500221369	338.143040464156	250.650104738595	266.432087621156	375.661556241986	208.375429190168	33.1893129054443	149.781081840951	246.903879056225	262.000238046127	24.280487804878	444.739144037142	Inf	343.163696650735	298.064797925671	124.849524283275	112.274931876679
ACP2	187.659488807848	249.574226965846	135.984331927725	284.650705160559	147.952765033196	128.670538889317	73.4749964969491	145.003785957161	256.389990167336	172.212335858229	23.5621301775148	342.331736629735	686.393692084556	201.389702846976	405.032539861155	212.281675521775	111.808661150169
NR1H3	130.49838257431	236.350379102529	137.953251591742	147.667511869255	125.657398237856	240.310211798863	42.7666650443062	113.372267242451	174.90708418443	150.218496580234	0	337.42096221896	521.852436246466	201.389702842685	197.782543009725	199.114039862861	115.568945969302
MADD	69.2155908624863	247.263268296668	95.2397996733493	129.697273773931	166.071816145394	125.946522022131	78.5930520228846	118.052510794583	150.041133960249	144.791090531995	0	260.076981874983	236.746447278775	162.467898331407	189.147123194748	170.103623198365	132.464779292802
SLC39A13	104.529083499681	434.101661153811	121.245136077846	309.000845202501	257.998479318909	116.949825325433	65.7979131339957	103.147277964165	114.718238357997	154.764716810606	0	226.981434975544	230.174951732596	120.262368378442	308.315873194488	112.806425224026	97.1314536332534
PSMC3	Inf	Inf	Inf	Inf	Inf	691.137359200772	217.804163133996	473.964311645521	Inf	Inf	90.5	Inf	Inf	Inf	Inf	Inf	220.40804170415
CELF1	156.910450499693	442.303235956961	680.04555928405	294.499578738468	468.381336461766	341.211813629527	327.940118190176	320.175261726036	344.670478094491	Inf	31.2313725490196	697.258374806373	Inf	Inf	459.393195942227	469.440650711791	222.404173240727
NDUFS3	457.036288458623	Inf	626.212225950717	Inf	Inf	634.683008508616	176.460260750724	574.821898158502	498.676403965191	Inf	26.9661399548533	Inf	Inf	655.477422140931	Inf	Inf	376.554522882546
PTPMT1	304.43029232499	584.080056414652	335.433438071929	391.878941504424	422.109447060845	375.527603103211	331.704163133996	324.181702949869	182.827720951277	357.323987327323	0	593.975986142405	Inf	548.532977696486	448.873886015001	185.509926386189	132.464836252968
KBTBD4	184.050418773405	224.426051398769	171.382401389313	206.909394986051	206.173963189877	128.323998148794	153.512673772294	224.92769837321	141.237212390077	225.111655586116	0	430.856791095966	506.002339534667	207.053998815024	343.625132453748	301.112913736735	112.274440724699
C1QTNF4	130.454264927251	Inf	167.191855580346	220.038940440596	157.61003840281	138.009720887543	42.7671263509866	107.219696131908	182.240545722892	220.344751234014	86.5652173913043	415.31735632765	277.727780368097	298.118459613572	325.04131179098	357.245450119271	112.274303367528
MTCH2	669.798859521846	Inf	485.892312530803	Inf	Inf	603.142987718596	410.749106954221	Inf	484.682614688409	535.438000653545	34.7267441860465	Inf	Inf	469.673047027881	Inf	696.757558381379	266.631445959469
FNBP4	315.96232944338	197.471731411294	220.445559284061	263.810369012025	497.359691440121	186.379875867859	196.975902264431	224.043630094404	293.938966775524	512.894586940476	0	378.361593016734	639.578097110425	353.810755474264	527.631131410451	377.065616439437	218.11954150713
NUP160	154.289010689964	460.901661153811	274.224506652471	220.038940440596	303.394729336913	188.631051379073	121.619417371284	160.120400091386	310.96094884826	309.788526334416	0	333.823481405456	465.495521352849	151.090763130123	384.478820852892	298.104631268754	136.363331568423
PTPRJ	91.6588103817962	203.901661153811	94.2609438994353	72.8902336261885	211.03847931891	67.1138099998961	79.5131518984375	80.1141143194482	115.24445876637	95.9075739534689	0	105.239144689103	132.014069739946	48.3443590994723	75.7614126427224	85.0295583811043	97.1314536357363
TNKS1BP1	433.615657332314	423.772628895746	140.317997527695	175.561522071329	199.425979318909	119.002052887083	92.4184488482814	220.938224688999	182.836454019578	105.521861072351	0	333.82348138654	407.978416089691	120.262784240699	279.426479255094	188.679869548787	86.4523074570971
SSRP1	624.815376038362	Inf	Inf	Inf	687.321812652243	491.027603103211	144.104163410868	296.681720896599	559.040793922917	Inf	65.0122448979592	Inf	Inf	Inf	Inf	535.343801767623	257.019131835863
SLC43A3	77.6273418503277	118.730248813512	88.9788926173834	112.68338488504	90.6021156875612	77.6256423191387	9.81809457924363	80.1287824063184	123.06709744703	109.531354482115	0	91.7499572501878	257.369817127497	0	156.332539861155	132.361846880407	0
TIMM10	310.487598261405	Inf	416.013980336682	646.810369012025	500.797801352807	386.734499654935	68.2575611936681	388.367408595193	374.570545722892	Inf	41.4791666666667	512.207894037142	Inf	365.816402654824	Inf	469.322373196194	133.366790059334
UBE2L6	431.923014927251	Inf	349.70805928405	450.476871475079	Inf	391.938129419	230.67241710225	323.702178177375	Inf	294.389301528215	26.0261437908497	687.683588481586	Inf	338.07162503955	Inf	586.416123196194	179.575890410623
SERPING1	126.704264927251	282.644144265007	166.540393232686	225.634002168991	261.829388409818	239.670460246068	73.4749964673293	183.437810083942	153.401531640364	244.848526334416	0	272.818091405563	584.664271352849	26.6403418741315	459.39319559886	228.39055501503	116.572235433153
YPEL4	7.15180711706921	54.6705746246065	180.89555928405	124.938940440596	217.988479318909	99.451516146689	21.6030110289926	76.5636832279978	271.814448161916	107.698782744672	0	176.096286911344	125.608227812672	164.941190256873	112.976984306451	223.477778601599	84.8317187002544
CLP1	83.6015488151631	194.750146002296	170.17680928405	237.586766527553	161.887638477187	113.564367399284	38.1086575462625	133.363224688999	138.938221308988	119.352629847602	0	218.962035603407	233.709410241738	134.025041188563	319.2739191715	152.157521686289	97.1314538187905
ZDHHC5	71.8699509291459	97.1874140460294	98.6135786051547	124.939009882888	112.445853391034	143.681449257057	41.1017535053186	92.5624671134929	105.309676157675	164.712768758658	56.0845070422535	132.433124521067	334.37224549078	134.033617890927	189.147123426136	130.69432441571	86.0468558144765
MED19	434.807206103722	Inf	592.761348757734	367.80329687624	682.7212379396	361.675751251359	353.317066359802	329.079401159588	348.297818450165	473.330720427243	146.128440366972	Inf	Inf	560.667898331407	Inf	505.899805032556	245.358119144053
TMX2	411.862159664093	Inf	357.347686943624	436.518513277499	419.490378184983	274.956174531782	113.072584238535	484.693780244555	332.052688580035	382.326405122294	86.5652173913043	547.072477370475	Inf	418.453612617122	Inf	357.245450119271	147.288311330467
C11orf31	Inf	Inf	Inf	Inf	Inf	Inf	449.248022783119	Inf	Inf	Inf	157.184210526316	Inf	Inf	655.477422140931	Inf	Inf	358.495082323105
CTNND1	205.658810381796	Inf	140.779417750075	173.912904045041	333.52053060096	261.365440941049	206.079163133996	278.388224688999	177.363705004955	177.578155356535	0	288.720821341755	382.32900558149	134.032507883964	451.830926957929	220.295264762459	99.1871649272411
LPXN	17.5087281409298	153.319842971993	190.259594371769	67.117613476227	82.2393258377646	90.8912850908405	86.5822119144835	60.561212755793	67.4872124010403	46.9851832631203	0	105.449670352931	120.676064295976	0	81.6140011782113	69.8131579707878	8.31472379983871
ZFP91	154.333297185316	225.533240101179	144.411688382244	176.189932068464	211.038870769883	110.15116954972	99.0656552117592	142.322956366145	159.946669773714	225.111655586116	0	418.710572608571	537.916411763808	266.431445129436	161.053548711652	218.052111480956	265.752135614641
GLYATL1	0	4.75288153295798	47.5753838454536	15.8516994157613	0	0	0	0	0.850627227331309	0.596612247824233	0	10.2963267491348	18.8904551371419	0	0	11.4954444432056	0
FAM111B	110.401795791449	195.52551436482	164.736468374959	Inf	147.952765033196	213.660936436544	0	96.9002309334408	95.9027670643589	192.251113451572	9.21759259259259	269.483046476166	418.257458289786	172.810755474264	379.655405743554	112.796732170553	24.5506401933234
AP001258.4	31.4937386114622	19.8970000319378	10.2912260584233	68.4981996998557	13.1516911904614	12.3023046077512	36.3278190604957	62.7965852286912	0	16.6198715556285	0	18.7266244012609	71.0797806121086	0	0.0146587750324004	38.3802931757343	0
FAM111A	73.5155664201553	97.1873755192949	125.34555928405	106.23895209294	151.103863934295	85.9164919921464	34.3998057184302	88.8020594156583	64.2379105820255	110.807044852934	0	68.1280111430785	132.014069792963	164.941926363047	75.6938301837831	52.2673133696913	0
DTX4	263.609026832013	227.305372879281	237.993385371009	235.667512032345	143.724734565594	188.631051379073	223.473393903227	187.884800031465	100.317060432544	277.871859667749	0	651.776457469978	482.032328220687	25.5107554742724	335.116877210553	146.182135294889	129.850195959469
OSBP	122.84315381614	406.401661153811	135.183764006611	160.480011869277	125.157834321965	159.498191338505	39.1121333083209	105.039517688773	196.292767945114	123.355195084537	0	189.659144483844	162.735560136632	226.046049591911	200.745550041033	125.274895608533	115.568946029821
PATL1	132.902794339016	133.691679636266	141.970966712453	137.444896038108	142.329388409819	77.9801975758765	144.104163133996	155.508914344171	138.933913323522	154.764716810606	0	150.868177193217	210.631577318486	181.43016429253	247.860126068052	159.542961431488	106.758434963839
STX3	61.0892324370919	263.280039532189	190.259594371769	331.488940440596	160.084633165064	93.2022511181293	65.5826678105911	101.478890860111	170.529042777721	207.386565550102	9.93017456359102	294.31115205738	304.876076908405	144.964601629482	Inf	175.688878050563	113.338764596114
MRPL16	297.47212207011	326.920625476933	293.013980336693	349.301440441268	391.878479318909	234.995734604895	242.370829800663	368.925458731552	278.820545722892	361.643598798184	13.2733333333333	490.289144037142	Inf	257.277422140931	696.71772504634	240.354981891846	150.194938042909
MS4A6E	0	0	0.0513875059480145	24.0637551189806	0	0	0	0	0	0	0	0	10.6300777091641	0	0	0	0
CCDC86	220.247122070108	180.683839380512	234.459844998336	255.420999221539	113.283571328401	162.168628744237	28.0619729885329	134.428547269648	264.342284853327	182.12185966778	40.2222222222222	252.949670352931	682.165975898303	151.090755474552	444.508730337345	166.730267933036	164.261880742078
PRPF19	188.259820483076	348.294184518297	352.64555928405	361.674005375661	388.571812652242	432.145250162035	115.575130875931	176.22169098045	209.570545728988	469.371859667749	89.1492537313433	Inf	Inf	276.239326902835	Inf	350.400320658547	157.048112626136
TMEM109	134.929264927251	272.29871997734	339.432144649904	270.48284287962	113.773851167311	222.689765265373	197.704163133996	176.461230601188	111.570601249554	251.813640489667	0	293.639144037142	506.002339534667	226.046049591911	459.588874260241	172.16284941313	120.778504924343
TMEM132A	243.917744398649	476.655898441947	247.217086533154	271.878284704138	240.58452110171	369.765698341306	204.315677820666	189.752808022332	263.956260008606	303.434359667749	29.0656934306569	616.443091405563	624.38718901836	560.667898334434	515.312357160685	357.274500855768	187.773421268111
VPS37C	90.3084315939174	182.571661154518	124.41052522548	197.488940440596	190.658479318909	143.920460414163	44.9940126733861	96.9009401730932	133.360020772936	182.121859667749	0	239.764144037142	231.298739068071	116.248255474264	270.929598684684	105.50952985216	132.464779292802
DDB1	215.799503022489	536.67308972524	327.12202987236	320.623555825212	383.885538142438	224.7629117397	313.693410445824	168.818226118093	304.934182086528	368.570577616467	0	352.366803754415	686.171318996088	353.810755620341	Inf	430.580065503886	203.131445959469
TKFC	139.110514927251	213.611275899846	206.581043155018	137.445727585633	128.238646762041	268.583158658767	38.5814072956496	144.310689563103	215.888192781716	199.976698377426	12.2523076923077	216.98914404582	317.561900663194	120.262368798679	331.014682718298	171.309215301457	57.0648083589661
CYB561A3	130.49838257431	304.475431645614	170.17680928405	153.746683048891	304.019729318909	134.974575742111	67.5695477500886	102.241911922171	233.94766436696	293.272653318543	9.64164648910412	280.282622305901	346.326771352849	226.046049591911	467.207539861155	240.354981891846	125.406095090476
TMEM138	102.933755299963	241.684269849463	403.626328514819	265.334830851555	228.833717414147	141.852999928664	97.6630672435847	191.843487847531	Inf	141.806106482098	0	342.332267425165	561.44909278142	161.257563984902	393.356483523127	217.560468434289	98.2300608062336
TMEM216	130.49838257431	468.576661153811	148.074170942554	338.420758622414	137.44743533762	190.947603103211	89.6033227978612	176.46080533416	276.152635275131	238.547785593675	0	292.905810703809	465.495521352849	201.389702842685	319.2739191715	184.519741617247	87.0150835227045
CPSF7	285.516764927251	180.346105893907	171.561142782885	300.779480981137	468.381336461766	221.355189310108	125.250674761903	271.535283512528	202.770545722892	235.907573953463	0	302.395394037142	638.991949924278	489.560755474264	551.326657508214	277.822373196194	162.772471600495
SDHAF2	285.516764927251	Inf	278.696192195442	213.374036041675	362.127368207798	301.068143643752	110.67340466595	237.916002469321	252.706909359256	497.533624373631	0	498.632586660093	Inf	371.048850712359	Inf	432.495450119271	191.836709118598
PPP1R32	31.0896816256661	149.330232582382	102.194578891893	93.8543250560082	79.7679374461451	72.7868626426177	35.9062909032142	176.221558022332	50.0412721718372	117.044081889971	0	147.709732272436	89.6966714253546	0.0420522512008652	114.206452904633	98.3323731962519	75.9314459594693
LRRC10B	99.0931538161399	133.234994487144	130.767510503562	263.810369012025	61.2480138673123	73.6943445160955	22.6549128345648	60.659662331288	51.025091177942	96.6218596685962	0	116.905810703809	218.620521352849	0	73.0325542557775	48.2735977787944	90.9000609779638
SYT7	71.7181538162253	133.928141667704	94.3338182361422	77.4389404405977	112.905145985783	31.5999645644791	55.8218101928192	83.6798913556783	52.7927702008511	87.5955497192655	0	216.989144037142	94.1124736537041	88.1665247050333	47.0778854946986	107.702807978803	179.575890403913
DAGLA	96.3709315961752	76.7016611570134	77.7851989564685	115.363940441473	109.109485916987	79.3676031033362	57.1139991995697	92.0927701435462	52.6742042668477	111.664412859238	0	171.439144037142	109.555668242439	44.8107554742641	88.3403566225648	115.143801767623	160.731445959469
TMEM258	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	118.865671641791	Inf	Inf	Inf	Inf	Inf	672.421768540114
FEN1	323.088880311866	464.135703707003	547.404818543309	599.77465472631	324.938479324843	565.027603103211	63.7079160940589	271.382127128023	294.222149167379	Inf	142.214285714286	409.834732272436	Inf	655.477422140931	Inf	277.822373221447	154.074535390363
FADS2	312.85132375078	Inf	203.329784843405	217.738960249401	214.762903254794	151.392989150588	211.364357308753	308.423938974713	343.305239911063	301.468013513906	12.9285714285714	444.521195319193	Inf	323.644088807597	476.935601085645	335.156710545592	273.798112626136
FADS1	239.283284405812	Inf	275.095565045689	Inf	Inf	218.070460246068	496.365180083149	361.783385979322	311.486653369195	511.976026334416	88.4888888888889	Inf	Inf	371.048850712359	Inf	450.018156328724	173.200415320824
FADS3	169.250561223547	184.901661153811	163.981922923582	268.294495996152	211.03847931895	102.696621346375	34.3183611732409	99.9891871415637	91.9347535171244	89.1692790671116	10.2365038560411	252.949673034928	202.033287310296	175.147293935802	220.255762307453	150.158678042207	160.731445959469
RAB3IL1	16.2187577753467	36.3004177649676	44.842280660363	27.7893075748042	54.8876024806865	11.6801799390436	28.1998901079412	73.45236778697	38.8258650595933	30.24568958665	0	66.0099779784048	62.2871960354796	0	58.1367065278214	83.1140398628607	7.80606138880194
BEST1	181.67862390161	478.599774361358	176.438662800204	385.370519387964	228.571812652242	221.474259180589	339.494860808415	200.418224688999	171.447914381111	375.621859667749	0	458.457894038798	348.575238333981	181.429803093313	230.532539863297	190.134835219744	145.313266771393
FTH1	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	707.911111111111	Inf	Inf	Inf	Inf	Inf	Inf
INCENP	50.9663421013891	67.2232928409191	106.726640365131	69.5116979139481	95.7384823307341	76.377603103211	0	74.9053012247584	114.025091177439	135.068829364719	0	128.419699592853	333.404858702247	112.4774652224	163.913200847862	84.9636258452567	26.5719664055684
ASRGL1	296.471706787716	Inf	Inf	347.738940440596	561.677503709153	213.2164919921	97.2041635081513	207.930677526863	182.287022220574	586.465609667749	18.5209302325581	531.995901013839	646.303279973539	446.896469759978	503.086303302016	298.10463126071	220.854337545827
AHNAK	156.232169077629	265.47308972524	121.241740897828	507.420758622414	161.879504959936	130.726132518303	52.5375287970907	114.527113600188	114.492905388644	210.878269924159	0	210.948446362723	541.487188019516	0	467.207539861155	186.772373196194	68.2223550504124
EEF1G	269.093157314791	323.568327820479	247.216987855479	432.162017363673	319.650244024791	294.875429190168	70.4041631339957	215.638224688999	691.570545722892	323.955193001082	0	689.239144037142	Inf	144.96460175971	555.873448952064	336.146773953829	345.531445959469
TUT1	86.1711734806543	235.319842971993	235.691713130204	204.474895496776	157.071812655217	211.327603103211	97.2041631339957	131.260175908511	123.98027092918	235.03649381409	0	174.815625986716	269.21758017777	86.7267338904081	198.466932998878	154.715230339051	111.798112912313
MTA2	48.8744943930446	130.620411153811	149.116147519445	191.469709671365	128.238482257732	118.195392236511	88.2570216988897	132.92769837321	102.075611239998	132.846859667749	0	218.962035603407	223.081390925328	164.941190256873	234.981257809873	175.894953841355	44.3419722756461
EML3	79.3724467454325	196.190946868097	66.4988929122616	82.8018929535242	122.093742476804	59.0705028425273	70.4041631339957	41.581406555656	97.4984421962802	70.2219676849061	0	124.658062956061	257.369817127497	0	189.147123194488	48.7034723282225	38.8504943373237
ROM1	151.031537654576	180.683839371633	81.7455620213291	137.444822793794	82.2401666392094	157.360936436544	34.306299846822	139.204891355666	82.6705457260975	91.8085735129217	0	181.739144037142	409.416109588143	24.1365619259099	116.812733206445	116.013162669878	67.0481126261355
B3GAT3	270.216460049202	Inf	224.880853428344	409.293885495541	311.183684798361	144.696833872594	66.4848490460012	374.138224688999	294.221339373872	335.321859667749	27.4620689655172	594.540731338729	682.165975898303	434.255199918708	574.216213330543	Inf	252.054522882546
GANAB	196.399917101164	546.776661153811	267.034448172939	309.405607107263	219.41656151069	138.600671335312	134.891663133996	213.238224688999	160.541133958186	214.939506726573	0	250.35681625319	584.664271352849	146.95361263707	384.478820852892	135.905706917952	180.750493578517
INTS5	207.38351021027	176.859994487154	149.92555928405	167.008171209827	131.379327579101	109.830056754735	38.3457921393286	110.674282089931	104.217604592309	211.421859667749	130.55737704918	246.187861996555	256.580522678862	196.015883679392	357.205616784232	164.663282287103	91.3414461624811
C11orf98	112.539127314562	302.442201694352	92.0698922043748	141.564341828578	103.991673318936	91.9965607418306	108.370829800663	108.032961642706	119.856260009825	199.809359684077	0	205.909598582597	312.723747159301	32.0569093204195	167.771983349065	162.272373196194	145.313266771393
METTL12	179.228855091185	489.920317870229	328.088710762291	446.648031349687	300.053294642486	301.638714214322	274.817370681166	412.075724688999	372.910545722892	508.698782744672	0	Inf	Inf	286.773718437227	Inf	527.874531469575	285.981961423387
UQCC3	380.244915337018	Inf	450.824130712621	Inf	Inf	277.777669157537	188.132734562567	Inf	488.970545722892	683.104618288439	256.903225806452	Inf	Inf	343.169823121597	Inf	270.877116286182	260.947483695318
UBXN1	667.194649542636	Inf	Inf	Inf	Inf	Inf	312.561305991139	Inf	Inf	Inf	83.8315789473684	Inf	Inf	613.998255474264	Inf	Inf	391.858718686742
BSCL2	166.864264927251	203.282613534763	175.968139929211	228.572273773929	147.952765509531	123.279527579508	41.1017536324737	129.950739324772	92.3711619237212	115.634861963458	0	145.645495068441	334.37224549078	96.6002342658497	207.961111289726	211.533911657732	97.1314460271633
GNG3	490.454264927251	692.89430821266	447.24555928405	579.062469852361	612.460701541131	476.137359204114	104.288673970721	511.14731559809	594.263074458524	601.743657638961	62.21875	Inf	Inf	Inf	Inf	Inf	452.429833056243
HNRNPUL2	187.659488807848	410.651661153811	175.76206413842	171.363736490934	266.238479318909	261.905981481589	195.893352324037	150.72156798494	130.444344906653	235.955193001083	0	378.36159303236	409.416109588143	181.429995903159	449.978322993685	206.092374423229	157.268896634382
TTC9C	134.995309703382	509.978584230734	226.743291966476	303.051440440596	145.94655787202	193.460936436544	85.4993438732249	229.102510532178	173.418371809849	191.349210354821	0	407.614144037142	615.133021352849	410.968650211106	411.128128096449	279.466312590133	180.750493578517
